mandt,spras,prctr,datbi,kokrs,ktext,ltext,mctxt,operation_flag,is_deleted,recordstamp
800,S,0000001450,9999-12-31,5000,RE despachos,RE despachos,RE DESPACHOS,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001450,9999-12-31,4100,RE despachos,RE despachos,RE DESPACHOS,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001450,9999-12-31,7500,RE despachos,RE despachos,RE DESPACHOS,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001450,9999-12-31,6000,RE despachos,RE despachos,RE DESPACHOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001450,9999-12-31,7500,EF Escritórios,EF Escritórios,EF ESCRITÓRIOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001450,9999-12-31,4100,EF Escritórios,EF Escritórios,EF ESCRITÓRIOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001450,9999-12-31,5000,EF Escritórios,EF Escritórios,EF ESCRITÓRIOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001450,9999-12-31,2800,EF Escritórios,EF Escritórios,EF ESCRITÓRIOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001450,9999-12-31,1000,EF Escritórios,EF Escritórios,EF ESCRITÓRIOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001450,9999-12-31,6000,EF Escritórios,EF Escritórios,EF ESCRITÓRIOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001450,9999-12-31,9000,EF Escritórios,EF Escritórios,EF ESCRITÓRIOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001450,9999-12-31,2200,EF Escritórios,EF Escritórios,EF ESCRITÓRIOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001450,9999-12-31,7000,EF Escritórios,EF Escritórios,EF ESCRITÓRIOS,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001450,9999-12-31,6000,RE オフィス,RE オフィス,RE オフィス,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001450,9999-12-31,5000,RE オフィス,RE オフィス,RE オフィス,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001450,9999-12-31,7500,RE オフィス,RE オフィス,RE オフィス,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001450,9999-12-31,4100,RE オフィス,RE オフィス,RE オフィス,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001450,9999-12-31,2800,RE オフィス,RE オフィス,RE オフィス,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001450,9999-12-31,7000,RE オフィス,RE オフィス,RE オフィス,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001450,9999-12-31,2200,RE オフィス,RE オフィス,RE オフィス,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001450,9999-12-31,1000,RE オフィス,RE オフィス,RE オフィス,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001450,9999-12-31,9000,RE オフィス,RE オフィス,RE オフィス,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001460,9999-12-31,1000,RE Lager,RE Lager,RE LAGER,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001460,9999-12-31,2800,RE Lager,RE Lager,RE LAGER,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001460,9999-12-31,7500,RE Lager,RE Lager,RE LAGER,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001460,9999-12-31,6000,RE Lager,RE Lager,RE LAGER,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001460,9999-12-31,7000,RE Lager,RE Lager,RE LAGER,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001460,9999-12-31,9000,RE Lager,RE Lager,RE LAGER,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001460,9999-12-31,4100,RE Lager,RE Lager,RE LAGER,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001460,9999-12-31,5000,RE Lager,RE Lager,RE LAGER,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001460,9999-12-31,2200,RE Lager,RE Lager,RE LAGER,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001460,9999-12-31,2200,RE 倉庫,RE 倉庫,RE 倉庫,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001460,9999-12-31,6000,RE 倉庫,RE 倉庫,RE 倉庫,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001460,9999-12-31,2800,RE 倉庫,RE 倉庫,RE 倉庫,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001460,9999-12-31,1000,RE 倉庫,RE 倉庫,RE 倉庫,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001460,9999-12-31,5000,RE 倉庫,RE 倉庫,RE 倉庫,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001460,9999-12-31,4100,RE 倉庫,RE 倉庫,RE 倉庫,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001460,9999-12-31,7500,RE 倉庫,RE 倉庫,RE 倉庫,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001460,9999-12-31,9000,RE 倉庫,RE 倉庫,RE 倉庫,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001460,9999-12-31,7000,RE 倉庫,RE 倉庫,RE 倉庫,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001460,9999-12-31,1000,RE Magasin,RE Magasin,RE MAGASIN,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001460,9999-12-31,9000,RE Magasin,RE Magasin,RE MAGASIN,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001460,9999-12-31,6000,RE Magasin,RE Magasin,RE MAGASIN,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001460,9999-12-31,2200,RE Magasin,RE Magasin,RE MAGASIN,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001460,9999-12-31,2800,RE Magasin,RE Magasin,RE MAGASIN,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001460,9999-12-31,7000,RE Magasin,RE Magasin,RE MAGASIN,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001460,9999-12-31,4100,RE Magasin,RE Magasin,RE MAGASIN,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001460,9999-12-31,5000,RE Magasin,RE Magasin,RE MAGASIN,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001460,9999-12-31,7500,RE Magasin,RE Magasin,RE MAGASIN,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001460,9999-12-31,5000,RE almacén,RE almacén,RE ALMACÉN,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001460,9999-12-31,9000,RE almacén,RE almacén,RE ALMACÉN,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001460,9999-12-31,6000,RE almacén,RE almacén,RE ALMACÉN,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001460,9999-12-31,4100,RE almacén,RE almacén,RE ALMACÉN,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001460,9999-12-31,1000,RE almacén,RE almacén,RE ALMACÉN,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001460,9999-12-31,2800,RE almacén,RE almacén,RE ALMACÉN,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001460,9999-12-31,2200,RE almacén,RE almacén,RE ALMACÉN,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001460,9999-12-31,7000,RE almacén,RE almacén,RE ALMACÉN,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001460,9999-12-31,7500,RE almacén,RE almacén,RE ALMACÉN,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001460,9999-12-31,7500,EF Depósitos,EF Depósitos,EF DEPÓSITOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001460,9999-12-31,6000,EF Depósitos,EF Depósitos,EF DEPÓSITOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001460,9999-12-31,4100,EF Depósitos,EF Depósitos,EF DEPÓSITOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001460,9999-12-31,1000,EF Depósitos,EF Depósitos,EF DEPÓSITOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001460,9999-12-31,2800,EF Depósitos,EF Depósitos,EF DEPÓSITOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001460,9999-12-31,5000,EF Depósitos,EF Depósitos,EF DEPÓSITOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001460,9999-12-31,9000,EF Depósitos,EF Depósitos,EF DEPÓSITOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001460,9999-12-31,2200,EF Depósitos,EF Depósitos,EF DEPÓSITOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001460,9999-12-31,7000,EF Depósitos,EF Depósitos,EF DEPÓSITOS,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001470,9999-12-31,4100,RE Garagen gew.,RE Garagen gewerbliche Nutzung,RE GARAGEN GEW.,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001470,9999-12-31,1000,RE Garagen gew.,RE Garagen gewerbliche Nutzung,RE GARAGEN GEW.,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001470,9999-12-31,2200,RE Garagen gew.,RE Garagen gewerbliche Nutzung,RE GARAGEN GEW.,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001470,9999-12-31,6000,RE Garagen gew.,RE Garagen gewerbliche Nutzung,RE GARAGEN GEW.,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001470,9999-12-31,5000,RE Garagen gew.,RE Garagen gewerbliche Nutzung,RE GARAGEN GEW.,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001470,9999-12-31,2800,RE Garagen gew.,RE Garagen gewerbliche Nutzung,RE GARAGEN GEW.,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001470,9999-12-31,7000,RE Garagen gew.,RE Garagen gewerbliche Nutzung,RE GARAGEN GEW.,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001470,9999-12-31,9000,RE Garagen gew.,RE Garagen gewerbliche Nutzung,RE GARAGEN GEW.,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001470,9999-12-31,7500,RE Garagen gew.,RE Garagen gewerbliche Nutzung,RE GARAGEN GEW.,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001470,9999-12-31,6000,RE Garages comm.,RE Garages à usage commercial,RE GARAGES COMM.,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001470,9999-12-31,2800,RE Garages comm.,RE Garages à usage commercial,RE GARAGES COMM.,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001470,9999-12-31,4100,RE Garages comm.,RE Garages à usage commercial,RE GARAGES COMM.,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001470,9999-12-31,2200,RE Garages comm.,RE Garages à usage commercial,RE GARAGES COMM.,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001470,9999-12-31,5000,RE Garages comm.,RE Garages à usage commercial,RE GARAGES COMM.,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001470,9999-12-31,7000,RE Garages comm.,RE Garages à usage commercial,RE GARAGES COMM.,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001470,9999-12-31,9000,RE Garages comm.,RE Garages à usage commercial,RE GARAGES COMM.,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001470,9999-12-31,1000,RE Garages comm.,RE Garages à usage commercial,RE GARAGES COMM.,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001470,9999-12-31,7500,RE Garages comm.,RE Garages à usage commercial,RE GARAGES COMM.,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001470,9999-12-31,6000,RE garajes empr.,RE garajes para empresas,RE GARAJES EMPR.,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001470,9999-12-31,5000,RE garajes empr.,RE garajes para empresas,RE GARAJES EMPR.,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001470,9999-12-31,2200,RE garajes empr.,RE garajes para empresas,RE GARAJES EMPR.,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001470,9999-12-31,9000,RE garajes empr.,RE garajes para empresas,RE GARAJES EMPR.,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001470,9999-12-31,7500,RE garajes empr.,RE garajes para empresas,RE GARAJES EMPR.,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001470,9999-12-31,1000,RE garajes empr.,RE garajes para empresas,RE GARAJES EMPR.,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001470,9999-12-31,7000,RE garajes empr.,RE garajes para empresas,RE GARAJES EMPR.,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001470,9999-12-31,4100,RE garajes empr.,RE garajes para empresas,RE GARAJES EMPR.,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001470,9999-12-31,2800,RE garajes empr.,RE garajes para empresas,RE GARAJES EMPR.,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001470,9999-12-31,2800,EF Garagens comerc.,EF Garagens de utilização comercial,EF GARAGENS COMERC.,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001470,9999-12-31,4100,EF Garagens comerc.,EF Garagens de utilização comercial,EF GARAGENS COMERC.,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001470,9999-12-31,2200,EF Garagens comerc.,EF Garagens de utilização comercial,EF GARAGENS COMERC.,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001470,9999-12-31,6000,EF Garagens comerc.,EF Garagens de utilização comercial,EF GARAGENS COMERC.,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001470,9999-12-31,7000,EF Garagens comerc.,EF Garagens de utilização comercial,EF GARAGENS COMERC.,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001470,9999-12-31,5000,EF Garagens comerc.,EF Garagens de utilização comercial,EF GARAGENS COMERC.,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001470,9999-12-31,9000,EF Garagens comerc.,EF Garagens de utilização comercial,EF GARAGENS COMERC.,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001470,9999-12-31,7500,EF Garagens comerc.,EF Garagens de utilização comercial,EF GARAGENS COMERC.,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001470,9999-12-31,1000,EF Garagens comerc.,EF Garagens de utilização comercial,EF GARAGENS COMERC.,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001470,9999-12-31,7500,RE 駐車場 (一般),RE 駐車場 (一般),RE 駐車場 (一般),I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001470,9999-12-31,1000,RE 駐車場 (一般),RE 駐車場 (一般),RE 駐車場 (一般),I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001470,9999-12-31,2200,RE 駐車場 (一般),RE 駐車場 (一般),RE 駐車場 (一般),I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001470,9999-12-31,7000,RE 駐車場 (一般),RE 駐車場 (一般),RE 駐車場 (一般),I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001470,9999-12-31,2800,RE 駐車場 (一般),RE 駐車場 (一般),RE 駐車場 (一般),I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001470,9999-12-31,6000,RE 駐車場 (一般),RE 駐車場 (一般),RE 駐車場 (一般),I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001470,9999-12-31,4100,RE 駐車場 (一般),RE 駐車場 (一般),RE 駐車場 (一般),I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001470,9999-12-31,9000,RE 駐車場 (一般),RE 駐車場 (一般),RE 駐車場 (一般),I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001470,9999-12-31,5000,RE 駐車場 (一般),RE 駐車場 (一般),RE 駐車場 (一般),I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001480,9999-12-31,1000,RE Immo divers,"RE Immobilier, divers",RE IMMO DIVERS,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001480,9999-12-31,2200,RE Immo divers,"RE Immobilier, divers",RE IMMO DIVERS,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001480,9999-12-31,7500,RE Immo divers,"RE Immobilier, divers",RE IMMO DIVERS,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001480,9999-12-31,4100,RE Immo divers,"RE Immobilier, divers",RE IMMO DIVERS,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001480,9999-12-31,6000,RE Immo divers,"RE Immobilier, divers",RE IMMO DIVERS,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001480,9999-12-31,2800,RE Immo divers,"RE Immobilier, divers",RE IMMO DIVERS,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001480,9999-12-31,9000,RE Immo divers,"RE Immobilier, divers",RE IMMO DIVERS,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001480,9999-12-31,7000,RE Immo divers,"RE Immobilier, divers",RE IMMO DIVERS,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001480,9999-12-31,5000,RE Immo divers,"RE Immobilier, divers",RE IMMO DIVERS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001480,9999-12-31,6000,EF Imóv. outros,"EF Imóveis, outros",EF IMÓV. OUTROS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001480,9999-12-31,1000,EF Imóv. outros,"EF Imóveis, outros",EF IMÓV. OUTROS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001480,9999-12-31,7000,EF Imóv. outros,"EF Imóveis, outros",EF IMÓV. OUTROS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001480,9999-12-31,7500,EF Imóv. outros,"EF Imóveis, outros",EF IMÓV. OUTROS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001480,9999-12-31,2800,EF Imóv. outros,"EF Imóveis, outros",EF IMÓV. OUTROS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001480,9999-12-31,2200,EF Imóv. outros,"EF Imóveis, outros",EF IMÓV. OUTROS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001480,9999-12-31,4100,EF Imóv. outros,"EF Imóveis, outros",EF IMÓV. OUTROS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001480,9999-12-31,9000,EF Imóv. outros,"EF Imóveis, outros",EF IMÓV. OUTROS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001480,9999-12-31,5000,EF Imóv. outros,"EF Imóveis, outros",EF IMÓV. OUTROS,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001480,9999-12-31,6000,RE-FX Immobilien,RE-FX Immobilien,RE-FX IMMOBILIEN,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001480,9999-12-31,1000,RE-FX Immobilien,RE-FX Immobilien,RE-FX IMMOBILIEN,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001480,9999-12-31,5000,RE-FX Immobilien,RE-FX Immobilien,RE-FX IMMOBILIEN,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001480,9999-12-31,2800,RE-FX Immobilien,RE-FX Immobilien,RE-FX IMMOBILIEN,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001480,9999-12-31,9000,RE-FX Immobilien,RE-FX Immobilien,RE-FX IMMOBILIEN,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001480,9999-12-31,4100,RE-FX Immobilien,RE-FX Immobilien,RE-FX IMMOBILIEN,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001480,9999-12-31,7000,RE-FX Immobilien,RE-FX Immobilien,RE-FX IMMOBILIEN,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001480,9999-12-31,2200,RE-FX Immobilien,RE-FX Immobilien,RE-FX IMMOBILIEN,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001480,9999-12-31,7500,RE-FX Immobilien,RE-FX Immobilien,RE-FX IMMOBILIEN,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001480,9999-12-31,7500,RE otros b.inmuebles,RE otros bienes inmuebles,RE OTROS B.INMUEBLES,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001480,9999-12-31,5000,RE otros b.inmuebles,RE otros bienes inmuebles,RE OTROS B.INMUEBLES,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001480,9999-12-31,4100,RE otros b.inmuebles,RE otros bienes inmuebles,RE OTROS B.INMUEBLES,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001480,9999-12-31,6000,RE otros b.inmuebles,RE otros bienes inmuebles,RE OTROS B.INMUEBLES,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001480,9999-12-31,2800,RE otros b.inmuebles,RE otros bienes inmuebles,RE OTROS B.INMUEBLES,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001480,9999-12-31,1000,RE otros b.inmuebles,RE otros bienes inmuebles,RE OTROS B.INMUEBLES,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001480,9999-12-31,7000,RE otros b.inmuebles,RE otros bienes inmuebles,RE OTROS B.INMUEBLES,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001480,9999-12-31,9000,RE otros b.inmuebles,RE otros bienes inmuebles,RE OTROS B.INMUEBLES,I,False,2021-03-31 02:35:59.345047+00:00
800,S,0000001480,9999-12-31,2200,RE otros b.inmuebles,RE otros bienes inmuebles,RE OTROS B.INMUEBLES,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001480,9999-12-31,5000,"RE 不動産対象,その他",RE 不動産対象、その他,"RE 不動産対象,その他",I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001480,9999-12-31,1000,"RE 不動産対象,その他",RE 不動産対象、その他,"RE 不動産対象,その他",I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001480,9999-12-31,4100,"RE 不動産対象,その他",RE 不動産対象、その他,"RE 不動産対象,その他",I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001480,9999-12-31,2200,"RE 不動産対象,その他",RE 不動産対象、その他,"RE 不動産対象,その他",I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001480,9999-12-31,6000,"RE 不動産対象,その他",RE 不動産対象、その他,"RE 不動産対象,その他",I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001480,9999-12-31,2800,"RE 不動産対象,その他",RE 不動産対象、その他,"RE 不動産対象,その他",I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001480,9999-12-31,7000,"RE 不動産対象,その他",RE 不動産対象、その他,"RE 不動産対象,その他",I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001480,9999-12-31,9000,"RE 不動産対象,その他",RE 不動産対象、その他,"RE 不動産対象,その他",I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001480,9999-12-31,7500,"RE 不動産対象,その他",RE 不動産対象、その他,"RE 不動産対象,その他",I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001500,9999-12-31,2200,PC 製品,PC 製品,PC 製品,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001500,9999-12-31,7000,PC 製品,PC 製品,PC 製品,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001500,9999-12-31,6000,PC 製品,PC 製品,PC 製品,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001500,9999-12-31,5000,PC 製品,PC 製品,PC 製品,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001500,9999-12-31,4100,PC 製品,PC 製品,PC 製品,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001500,9999-12-31,1000,PC 製品,PC 製品,PC 製品,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001500,9999-12-31,2800,PC 製品,PC 製品,PC 製品,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001500,9999-12-31,7500,PC 製品,PC 製品,PC 製品,I,False,2021-03-31 02:35:59.345047+00:00
800,J,0000001500,9999-12-31,9000,PC 製品,PC 製品,PC 製品,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001500,9999-12-31,2200,PC Produkte,PC Produkte,PC PRODUKTE,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001500,9999-12-31,7000,PC Produkte,PC Produkte,PC PRODUKTE,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001500,9999-12-31,4100,PC Produkte,PC Produkte,PC PRODUKTE,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001500,9999-12-31,7500,PC Produkte,PC Produkte,PC PRODUKTE,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001500,9999-12-31,6000,PC Produkte,PC Produkte,PC PRODUKTE,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001500,9999-12-31,1000,PC Produkte,PC Produkte,PC PRODUKTE,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001500,9999-12-31,2800,PC Produkte,PC Produkte,PC PRODUKTE,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001500,9999-12-31,5000,PC Produkte,PC Produkte,PC PRODUKTE,I,False,2021-03-31 02:35:59.345047+00:00
800,D,0000001500,9999-12-31,9000,PC Produkte,PC Produkte,PC PRODUKTE,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001500,9999-12-31,2800,PC produtos,PC produtos,PC PRODUTOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001500,9999-12-31,9000,PC produtos,PC produtos,PC PRODUTOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001500,9999-12-31,4100,PC produtos,PC produtos,PC PRODUTOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001500,9999-12-31,1000,PC produtos,PC produtos,PC PRODUTOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001500,9999-12-31,7000,PC produtos,PC produtos,PC PRODUTOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001500,9999-12-31,7500,PC produtos,PC produtos,PC PRODUTOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001500,9999-12-31,2200,PC produtos,PC produtos,PC PRODUTOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001500,9999-12-31,6000,PC produtos,PC produtos,PC PRODUTOS,I,False,2021-03-31 02:35:59.345047+00:00
800,P,0000001500,9999-12-31,5000,PC produtos,PC produtos,PC PRODUTOS,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001500,9999-12-31,2200,Produits PC,Produits PC,PRODUITS PC,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001500,9999-12-31,4100,Produits PC,Produits PC,PRODUITS PC,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001500,9999-12-31,1000,Produits PC,Produits PC,PRODUITS PC,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001500,9999-12-31,7000,Produits PC,Produits PC,PRODUITS PC,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001500,9999-12-31,6000,Produits PC,Produits PC,PRODUITS PC,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001500,9999-12-31,7500,Produits PC,Produits PC,PRODUITS PC,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001500,9999-12-31,2800,Produits PC,Produits PC,PRODUITS PC,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001500,9999-12-31,9000,Produits PC,Produits PC,PRODUITS PC,I,False,2021-03-31 02:35:59.345047+00:00
800,F,0000001500,9999-12-31,5000,Produits PC,Produits PC,PRODUITS PC,I,False,2021-03-31 02:35:59.345047+00:00
