client,partner,addrnumber,xdfadr,adext,nation,guid,move_addr,date_from,address_guid,addr_valid_from,addr_valid_to,addr_move_date,operation_flag,is_deleted,recordstamp
800,0000601421,0000303586,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001813,0000056727,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600966,0000302281,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001922,0000056914,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001724,0000056511,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000000264,0000054532,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600993,0000302366,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602532,0000309836,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000003721,0000067544,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601439,0000303660,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601949,0000306430,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006214,0000279151,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600251,0000298518,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602086,0000306837,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600299,0000298694,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006436,0000283038,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006393,0000282909,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600988,0000302351,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601796,0000306003,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006435,0000283035,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602408,0000307844,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600268,0000298601,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001282,0000314947,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600222,0000298417,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602402,0000307826,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006034,0000277360,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601812,0000306037,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006429,0000283017,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000002283,0000058362,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001397,0000055340,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602082,0000306825,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000003765,0000067678,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006398,0000282924,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601438,0000303657,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600999,0000302384,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005763,0000276055,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000002461,0000058665,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006342,0000282748,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602921,0000318244,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005781,0000613533,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601420,0000303583,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005769,0000276073,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000003822,0000067795,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600932,0000302153,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600215,0000298386,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601975,0000306508,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601791,0000305988,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001777,0000056667,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602261,0000307427,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600245,0000298500,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000004737,0000260242,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007475,0000289455,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006313,0000282661,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000002390,0000058550,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602260,0000307424,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602264,0000307436,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000003782,0000067712,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006216,0000279157,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006227,0000279203,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602916,0000318229,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001868,0000056824,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006031,0000277351,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006318,0000282676,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602930,0000318271,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602818,0000317939,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006457,0000283101,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602944,0000318313,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000003883,0000067950,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600307,0000298722,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602283,0000307491,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005755,0000276026,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000003903,0000067994,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001940,0000056944,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006442,0000283056,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602811,0000317918,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602438,0000307934,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601792,0000305991,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006337,0000282733,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000002442,0000058632,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602190,0000307145,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600291,0000298670,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006454,0000283092,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601970,0000306493,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602080,0000306819,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006405,0000282945,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602920,0000318241,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600286,0000298655,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602826,0000317963,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001956,0000056966,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601810,0000306031,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000002336,0000058457,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006339,0000282739,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001417,0000055364,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600955,0000302243,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006432,0000283026,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006387,0000282891,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600943,0000302207,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602834,0000317987,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602409,0000307847,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006360,0000282802,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600218,0000298405,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602936,0000318289,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602085,0000306834,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600990,0000302357,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000002389,0000058546,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600288,0000298661,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001939,0000056940,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602437,0000307931,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006367,0000282823,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602406,0000307838,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000003755,0000067645,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006467,0000283133,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600956,0000302246,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601463,0000303736,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602083,0000306828,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600272,0000298613,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005759,0000276040,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000002372,0000058520,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006404,0000282942,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600944,0000302210,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600972,0000302299,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007493,0000289524,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600975,0000302308,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601437,0000303654,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005766,0000276064,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601946,0000306421,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600253,0000298547,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600997,0000302378,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601000,0000302387,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602275,0000307467,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006395,0000282915,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601795,0000306000,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006371,0000282835,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602941,0000318304,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600973,0000302302,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006346,0000282760,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602934,0000318283,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601467,0000303764,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600970,0000302293,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005768,0000276070,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600945,0000302213,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600984,0000302339,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001902,0000056876,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600287,0000298658,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601151,0000613233,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600247,0000298506,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602088,0000306843,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600275,0000298622,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602400,0000307820,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600308,0000298725,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001418,0000055367,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602915,0000318226,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000003769,0000067686,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006439,0000283047,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602256,0000307412,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006422,0000282996,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600314,0000298743,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000007497,0000289540,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000005942,0000276776,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601366,0000303445,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600952,0000302234,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601948,0000306427,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600936,0000302186,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602825,0000317960,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602935,0000318286,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602401,0000307823,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006378,0000282860,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006340,0000282742,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006228,0000279206,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600996,0000302375,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000002354,0000058490,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006397,0000282921,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000601441,0000303666,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602435,0000307925,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001796,0000056701,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600237,0000298476,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006420,0000282990,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602909,0000318208,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000002480,0000058699,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600260,0000298568,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602278,0000307476,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000003877,0000067936,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600977,0000302314,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602182,0000307121,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600963,0000302272,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600321,0000298764,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602824,0000317957,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000002425,0000058606,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600281,0000298640,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600934,0000302180,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600326,0000298779,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000602220,0000307316,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000006343,0000282751,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000003884,0000067953,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000600306,0000298719,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000002497,0000058725,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000002353,0000058486,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
800,0000001833,0000056765,,,,,,0001-01-01,,20030101000000.000000000,99991231235959.000000000,,I,False,2021-04-03 07:06:33.767111+00:00
