client,addrnumber,date_from,nation,langu,remark,operation_flag,is_deleted,recordstamp
800,0000012776,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000012885,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000013472,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014022,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014622,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014658,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014707,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014739,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014855,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015174,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015206,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015207,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015395,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015478,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015927,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015965,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016031,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016123,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016170,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016498,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016935,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017025,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017397,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017597,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017665,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017697,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017861,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018087,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018397,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018413,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018499,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018737,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018789,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018931,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019135,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019199,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019205,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019265,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019447,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019561,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019695,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019709,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019727,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019785,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019837,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020061,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020141,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020305,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020339,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020411,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020467,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020485,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020601,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021011,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021155,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021161,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021179,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021251,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021783,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021931,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022075,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022081,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022123,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022187,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022211,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022529,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022567,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022787,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022971,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023205,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023293,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023315,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023463,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023483,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023491,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023563,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023605,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023655,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023671,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023701,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023747,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023989,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024119,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024251,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024267,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024347,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024349,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024549,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024637,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024661,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024949,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024951,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025015,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025017,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025181,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025469,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025613,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025617,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025787,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025867,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025905,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026161,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026175,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026313,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026319,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026347,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026361,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026407,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026423,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026507,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026789,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026911,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026935,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027131,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027513,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027519,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027553,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027767,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000027881,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028055,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028193,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028249,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028269,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028323,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028331,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028467,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028607,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028725,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028733,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000028795,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029027,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029107,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029175,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029251,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029255,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029277,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029289,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029357,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029427,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029789,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029809,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000029873,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030255,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030311,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030443,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030523,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030611,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000030961,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031021,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031045,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031067,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031083,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031109,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031119,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031127,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031129,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031165,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031271,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031293,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031317,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031485,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031539,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031573,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031647,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031661,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031735,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031927,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031933,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031973,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031977,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000031989,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032099,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032151,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032323,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032445,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032457,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032575,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032591,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032635,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032661,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032751,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032803,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032921,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000032945,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000033045,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000033351,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000033413,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000033421,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000033435,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000033569,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000033607,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000033929,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000034123,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000034569,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000034578,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000034731,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000044642,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000006098,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000006695,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000006768,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000006786,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000006809,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000006892,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000006931,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000006932,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000006971,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000007055,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000007070,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000009101,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000009367,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000009464,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000009519,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000009959,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000010952,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000011681,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000011989,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000012556,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000012625,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000012628,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000012662,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000012695,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000012745,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000013079,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000013445,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000013527,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000013832,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014188,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014257,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014511,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014585,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014684,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014696,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014735,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000014863,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015211,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015217,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015265,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015441,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015443,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015486,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015546,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015596,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015659,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015955,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000015975,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016095,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016103,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016115,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016246,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016283,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016551,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000016851,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017206,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017215,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017629,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017635,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017791,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000017797,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018055,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018069,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018115,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018157,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018685,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018719,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018751,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018893,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018915,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018975,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000018979,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019229,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019355,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019745,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019767,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019823,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019895,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019917,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000019973,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020043,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020309,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020435,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020573,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020805,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020857,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000020939,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021015,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021157,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021169,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021389,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021475,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021609,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021625,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021691,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000021979,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022005,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022073,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022085,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022137,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022287,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022291,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022293,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022295,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022425,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022465,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022561,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022687,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022785,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022927,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000022949,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023079,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023105,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023123,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023311,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023331,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023347,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000023813,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024091,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024131,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024151,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024171,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024593,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000024909,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025019,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025201,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025417,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025433,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025600,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025745,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025807,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000025909,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026027,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026057,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
800,0000026083,0001-01-01,,D,,L,False,2021-05-31 22:51:29.087521+00:00
