mandt,kurst,fcurr,tcurr,gdatu,ffact,tfact,abwct,abwga,operation_flag,is_deleted,recordstamp
800,G,NLG,DEM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,NOK,EUR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,NOK,DEM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,NOK,NOK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,PTE,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,RUB,DEM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,RUB,RUB,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,RUB,EUR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,RUB,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,RUR,DEM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,RUR,EUR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,RUR,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,SEK,EUR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,SEK,FRF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,SEK,DEM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,SEK,FIM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,SEK,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,SEK,GBP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,SEK,SEK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,SKK,CZK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,AUD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,RUB,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,FRF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,ATS,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,GBP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,DEM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,ZAR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,CHF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,ITL,81999898,1.000000000,1000.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,CZK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,SEK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,ECU,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,PTE,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,BEF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,JPY,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,CAD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,ESP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,USD,FIM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,ZAR,DEM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,ZAR,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,ZAR,GBP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,G,ZAR,EUR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ARS,MXN,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ARS,COP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ARS,BRL,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ARS,VEB,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ARS,CLP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ARS,JPY,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ARS,PEN,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ARS,CAD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ARS,EUR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ARS,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ATS,PTE,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ATS,ITL,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ATS,LUF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ATS,ATS,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ATS,BEF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ATS,ESP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,AUD,JPY,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,AUD,AUD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,AUD,SGD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,AUD,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,AUD,FFR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,AUD,GBP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,AUD,ESP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,AUD,BEF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,AUD,ECU,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,AUD,PTE,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,AUD,DEM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,AUD,EUR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,AUD,FRF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,AUD,NZD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,AUD,ITL,81999898,1.000000000,10.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,AUD,ATS,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,BEF,ESP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,BEF,PTE,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,BEF,ITL,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,BEF,IEP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,BEF,LUF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,BEF,BEF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,BRL,CLP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,BRL,PEN,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,BRL,JPY,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,BRL,IGPM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,BRL,CAD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,BRL,ARS,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,BRL,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,BRL,VEB,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,BRL,COP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,BRL,MXN,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,ITL,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,CHF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,DEM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,SFR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,ARS,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,FRF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,AUD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,LIT,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,CAD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,UNI,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,ESP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,MXN,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,GBP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,COP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,FFR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,VEB,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,ATS,81999898,1.000000000,100.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,JPY,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,BRL,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,BEF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,ECU,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,PTE,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,CLP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,EUR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CAD,PEN,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CHF,ESP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CHF,PTE,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CHF,FRF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CHF,FIM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CHF,DKK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CHF,NLG,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CHF,GBP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CHF,ATS,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CHF,EUR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CHF,ITL,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CHF,DEM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CHF,BEF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CHF,CHF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CHF,SEK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CLP,COP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CLP,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CLP,VEB,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CLP,EUR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,COP,EUR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,COP,CLP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,COP,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CZK,EUR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CZK,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,CZK,JPY,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,DKK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,FIM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,RUB,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,MXN,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,SKK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,AUD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,PLN,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,ECU,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,ESP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,BEF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,ZAR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,CAD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,ATS,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,NOK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,SGD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,HUF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,JPY,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,FRF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,GBP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,PEN,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,ARS,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,NLG,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,SIT,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,CZK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,CHF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,CLP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,VEB,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,DEM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,BRL,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,LUF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,PTE,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,HRK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,SEK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,ROL,81999898,1.000000000,1000.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,ITL,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,COP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DEM,RUR,81999898,1.000000000,10000.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DKK,ITL,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DKK,FRF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DKK,ATS,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DKK,BEF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DKK,FIM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DKK,DKK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DKK,IEP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DKK,CHF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DKK,SEK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DKK,NLG,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DKK,LUF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DKK,GBP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DKK,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DKK,ESP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,DKK,DEM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ECU,GBP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ECU,PTE,81999898,1.000000000,100.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ECU,DEM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ECU,ECU,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ECU,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ECU,CAD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ECU,AUD,81999898,1.000000000,100.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ECU,ITL,81999898,1.000000000,1000.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ESP,ITL,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ESP,FRF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ESP,PTE,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,ESP,ESP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,SIT,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,CLP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,SEK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,COP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,RUR,81999898,1.000000000,10000.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,RUB,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,CZK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,SGD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,MXN,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,EUR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,PLN,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,DKK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,HUF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,CHF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,ARS,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,CAD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,SKK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,ROL,81999898,1.000000000,1000.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,NOK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,HRK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,AUD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,UNI,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,MYR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,VEB,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,ZAR,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,EUR,PEN,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FIM,DKK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FIM,SEK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FIM,BEF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FIM,FIM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FIM,NLG,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FIM,CHF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FIM,USD,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FIM,ESP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FIM,ITL,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FIM,ATS,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FIM,PTE,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FIM,FRF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FIM,LUF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FIM,GBP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FIM,DEM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FIM,IEP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FRF,LUF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FRF,PTE,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FRF,FIM,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FRF,ESP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FRF,ATS,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FRF,SEK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FRF,GBP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FRF,FRF,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FRF,IEP,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
800,M,FRF,DKK,81999898,1.000000000,1.000000000,,,I,False,2021-03-31 05:00:50.921568+00:00
