mandt,knumv,kposn,stunr,zaehk,kappl,kschl,kdatu,krech,kawrt,kbetr,waers,kkurs,kpein,kmeir,kumza,kumne,kmtyp,kwert,kinak,koaid,kfkiv,recordstamp,operation_flag
50,645,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,646,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,647,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,648,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,649,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,650,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,651,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,652,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,653,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,654,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,655,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,656,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,657,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,658,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,659,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,660,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,661,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,662,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,663,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,664,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,665,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,666,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,667,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,668,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,669,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,670,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,671,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,672,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,673,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,674,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,675,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,676,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,677,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,678,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,679,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,680,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,681,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,682,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,683,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,684,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,685,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,686,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,687,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,688,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,689,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,690,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,691,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,692,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,693,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,694,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,695,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,696,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,697,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,698,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,699,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,700,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,701,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,702,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,703,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,704,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,705,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,706,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,707,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,708,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,709,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,710,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,711,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,712,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,713,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,714,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,715,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,716,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,717,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,718,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,719,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,720,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,721,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,722,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,723,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,724,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,725,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,726,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,727,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,728,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,729,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,730,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,731,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,732,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,733,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,734,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,735,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,736,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,737,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,738,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,739,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,740,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,741,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,742,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,743,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,744,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,745,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,746,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,747,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,748,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,749,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,750,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,751,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,752,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,753,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,754,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,755,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,756,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,757,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,758,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,759,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,760,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,761,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,762,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,763,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,764,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,765,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,766,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,767,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,768,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,769,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,770,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,771,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,772,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,773,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-22 20:41:50.170365+00:00,I
50,774,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,775,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,776,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,777,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,778,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,779,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,780,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,781,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,782,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,783,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,784,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,785,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,786,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,787,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,788,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,789,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,790,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,791,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,792,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,793,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,794,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,795,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,796,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,797,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,798,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,799,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,800,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,801,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,802,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,803,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,804,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,805,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,806,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,807,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,808,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,809,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,810,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,811,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,812,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,813,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,814,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,815,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,816,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,817,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,818,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
50,819,10,11,1,V,PR00,03.03.2022,C,50.0,895.0,USD,100,1,EA,1,1,,4475.0,,B,,2022-02-23 20:41:50.170365+00:00,I
